Season,Name,Team,,WAR,DOL,NameASCII,PlayerId,MLBAMID
2021,Austin Hays,BAL,,1.848290326,14.78632261,Austin Hays,19363,669720
2018,Marwin Gonzalez,HOU,,1.845020848,14.76016678,Marwin Gonzalez,5497,503556
2018,Brett Gardner,NYY,,1.843597879,14.74878303,Brett Gardner,9927,458731
2023,Anthony Volpe,NYY,,1.841921169,14.73536935,Anthony Volpe,27647,683011
2022,Brendan Rodgers,COL,,1.838138031,14.70510425,Brendan Rodgers,17907,663898
2017,Billy Hamilton,CIN,,1.834780061,14.67824049,Billy Hamilton,10199,571740
2015,Elvis Andrus,TEX,,1.833898534,14.67118827,Elvis Andrus,8709,462101
2019,Jose Iglesias,CIN,,1.828268682,14.62614946,Jose Iglesias,10231,578428
2021,Jazz Chisholm Jr.,MIA,,1.820167916,14.56134333,Jazz Chisholm Jr.,20454,665862
2018,DJ LeMahieu,COL,,1.820155938,14.5612475,DJ LeMahieu,9874,518934
2023,LaMonte Wade Jr.,SFG,,1.817391267,14.53913014,LaMonte Wade Jr.,18126,664774
2017,David Freese,PIT,,1.815954369,14.52763495,David Freese,9549,501896
2023,Carlos Correa,MIN,,1.815170311,14.52136249,Carlos Correa,14162,621043
2023,Ryan McMahon,COL,,1.809742838,14.4779427,Ryan McMahon,15112,641857
2016,Kevin Pillar,TOR,,1.809408736,14.47526988,Kevin Pillar,12434,607680
2024,Colt Keith,DET,,1.808530037,14.46824029,Colt Keith,27899,690993
2021,Lourdes Gurriel Jr.,TOR,,1.807179068,14.45743255,Lourdes Gurriel Jr.,19238,666971
2023,George Springer,TOR,,1.806179588,14.4494367,George Springer,12856,543807
2022,Ketel Marte,ARI,,1.801533268,14.41226614,Ketel Marte,13613,606466
2016,Joe Panik,SFG,,1.797660478,14.38128383,Joe Panik,11936,605412
2015,Austin Jackson,- - -,,1.79505999,14.36047992,Austin Jackson,9848,457706
2015,Stephen Vogt,OAK,,1.794357457,14.35485966,Stephen Vogt,5000,519390
2021,Josh Rojas,ARI,,1.794327934,14.35462347,Josh Rojas,19734,668942
2017,Andrew Benintendi,BOS,,1.794077472,14.35261978,Andrew Benintendi,17901,643217
2023,Jorge Soler,MIA,,1.794024691,14.35219753,Jorge Soler,14221,624585
2017,Brandon Crawford,SFG,,1.793259502,14.34607602,Brandon Crawford,5343,543063
2017,Max Kepler,MIN,,1.79082242,14.32657936,Max Kepler,12144,596146
2018,José A. Martínez,STL,,1.785782853,14.28626282,Jose A. Martinez,7996,500874
2021,Jose Iglesias,- - -,,1.782990633,14.26392506,Jose Iglesias,10231,578428
2015,Yangervis Solarte,SDP,,1.780108814,14.24087051,Yangervis Solarte,5352,500208
2022,Trent Grisham,SDP,,1.769435232,14.15548186,Trent Grisham,18564,663757
2023,Matt Vierling,DET,,1.767486403,14.13989122,Matt Vierling,21558,663837
2022,Ryan Mountcastle,BAL,,1.756239057,14.04991246,Ryan Mountcastle,18373,663624
2016,Jacoby Ellsbury,NYY,,1.754109512,14.03287609,Jacoby Ellsbury,4727,453056
2015,Carlos Beltrán,NYY,,1.751140587,14.0091247,Carlos Beltran,589,136860
2017,Manny Machado,BAL,,1.742895296,13.94316237,Manny Machado,11493,592518
2022,Austin Hays,BAL,,1.739946099,13.91956879,Austin Hays,19363,669720
2024,Gleyber Torres,NYY,,1.735361095,13.88288876,Gleyber Torres,16997,650402
2015,Wilmer Flores,NYM,,1.724590771,13.79672617,Wilmer Flores,5827,527038
2021,Yandy Díaz,TBR,,1.716320863,13.7305669,Yandy Diaz,16578,650490
2017,Freddy Galvis,PHI,,1.715281623,13.72225299,Freddy Galvis,6609,520471
2018,Billy Hamilton,CIN,,1.707788065,13.66230452,Billy Hamilton,10199,571740
2023,Ezequiel Tovar,COL,,1.704944324,13.63955459,Ezequiel Tovar,24064,678662
2016,Jose Iglesias,DET,,1.702851512,13.62281209,Jose Iglesias,10231,578428
2018,José Abreu,CHW,,1.700599509,13.60479607,Jose Abreu,15676,547989
2019,César Hernández,PHI,,1.699035278,13.59228223,Cesar Hernandez,10556,514917
2022,Luis Rengifo,LAA,,1.677620774,13.42096619,Luis Rengifo,19858,650859
2023,Triston Casas,BOS,,1.677568756,13.42055004,Triston Casas,22514,671213
2016,Justin Upton,DET,,1.670623578,13.36498863,Justin Upton,5222,457708
2023,Mark Canha,- - -,,1.668990926,13.35192741,Mark Canha,11445,592192
2018,Dansby Swanson,ATL,,1.657761473,13.26209179,Dansby Swanson,18314,621020
2023,Trent Grisham,SDP,,1.654107568,13.23286055,Trent Grisham,18564,663757
2016,Danny Valencia,OAK,,1.653115573,13.22492459,Danny Valencia,6364,502143
2017,David Peralta,ARI,,1.645894173,13.16715338,David Peralta,2136,444482
2021,Elvis Andrus,OAK,,1.639548943,13.11639154,Elvis Andrus,8709,462101
2017,Scott Schebler,CIN,,1.639298404,13.11438723,Scott Schebler,12225,594988
2018,Ian Kinsler,- - -,,1.632810772,13.06248618,Ian Kinsler,6195,435079
2015,Albert Pujols,LAA,,1.626293849,13.01035079,Albert Pujols,1177,405395
2021,Isiah Kiner-Falefa,TEX,,1.622211671,12.97769336,Isiah Kiner-Falefa,16512,643396
2022,Josh Donaldson,NYY,,1.616870726,12.93496581,Josh Donaldson,5038,518626
2016,Melky Cabrera,CHW,,1.616285666,12.93028533,Melky Cabrera,4022,466320
2022,Seth Brown,OAK,,1.61137853,12.89102824,Seth Brown,18171,664913
2019,Jean Segura,PHI,,1.606583357,12.85266686,Jean Segura,5933,516416
2016,Joe Mauer,MIN,,1.602225351,12.81780281,Joe Mauer,1857,408045
2016,Chris Davis,BAL,,1.599925087,12.79940069,Chris Davis,9272,448801
2021,David Peralta,ARI,,1.586650261,12.69320209,David Peralta,2136,444482
2015,Chase Headley,NYY,,1.579043146,12.63234517,Chase Headley,4720,452104
2016,Freddy Galvis,PHI,,1.567445622,12.53956498,Freddy Galvis,6609,520471
2015,Freddy Galvis,PHI,,1.563432172,12.50745737,Freddy Galvis,6609,520471
2018,Kevin Pillar,TOR,,1.550489388,12.4039151,Kevin Pillar,12434,607680
2024,Sal Frelick,MIL,,1.549580765,12.39664612,Sal Frelick,29622,686217
2017,Wil Myers,SDP,,1.538970205,12.31176164,Wil Myers,10047,571976
2022,Kyle Farmer,CIN,,1.532882764,12.26306211,Kyle Farmer,14813,571657
2016,Yunel Escobar,LAA,,1.5307778,12.2462224,Yunel Escobar,4191,488862
2018,Josh Bell,PIT,,1.525803864,12.20643091,Josh Bell,13145,605137
2017,Curtis Granderson,- - -,,1.524105367,12.19284294,Curtis Granderson,4747,434158
2015,Alcides Escobar,KCR,,1.512081207,12.09664966,Alcides Escobar,6310,444876
2018,Carlos González,COL,,1.50977499,12.07819992,Carlos Gonzalez,7287,471865
2022,Mike Yastrzemski,SFG,,1.503992437,12.03193949,Mike Yastrzemski,14854,573262
2015,Marlon Byrd,- - -,,1.503482546,12.02786036,Marlon Byrd,950,407781
2017,Adam Jones,BAL,,1.501038738,12.0083099,Adam Jones,6368,430945
2024,Ryan Mountcastle,BAL,,1.494602157,11.95681725,Ryan Mountcastle,18373,663624
2017,Yangervis Solarte,SDP,,1.493433899,11.94747119,Yangervis Solarte,5352,500208
2021,Austin Meadows,TBR,,1.491882138,11.9350571,Austin Meadows,15672,640457
2022,Isiah Kiner-Falefa,NYY,,1.489298139,11.91438512,Isiah Kiner-Falefa,16512,643396
2024,Vinnie Pasquantino,KCR,,1.48435071,11.87480568,Vinnie Pasquantino,27676,686469
2024,Jesús Sánchez,MIA,,1.483518835,11.86815068,Jesus Sanchez,19913,660821
2022,Cody Bellinger,LAD,,1.480636159,11.84508927,Cody Bellinger,15998,641355
2021,César Hernández,- - -,,1.469708615,11.75766892,Cesar Hernandez,10556,514917
2021,Ian Happ,CHC,,1.466128706,11.72902965,Ian Happ,17919,664023
2023,Carlos Santana,- - -,,1.465822278,11.72657823,Carlos Santana,2396,467793
2017,José Reyes,NYM,,1.464000146,11.71200117,Jose Reyes,1736,408314
2015,Johnny Giavotella,LAA,,1.461809499,11.69447599,Johnny Giavotella,6740,543213
2023,Alec Bohm,PHI,,1.455326625,11.642613,Alec Bohm,21618,664761
2023,Spencer Torkelson,DET,,1.451104645,11.60883716,Spencer Torkelson,27465,679529
2015,Marcus Semien,OAK,,1.448412524,11.58730019,Marcus Semien,12533,543760
2017,Asdrúbal Cabrera,NYM,,1.445786291,11.56629033,Asdrubal Cabrera,4962,452678
2022,J.D. Martinez,BOS,,1.439097351,11.51277881,J.D. Martinez,6184,502110
2016,Ángel Pagán,SFG,,1.435014685,11.48011748,Angel Pagan,2918,434636
2023,Alex Verdugo,BOS,,1.434995268,11.47996215,Alex Verdugo,17027,657077
2024,Zack Gelof,OAK,,1.433732819,11.46986255,Zack Gelof,29766,680869
2023,Jonathan India,CIN,,1.429910509,11.43928408,Jonathan India,21523,663697
2021,Andrew Benintendi,KCR,,1.429420867,11.43536694,Andrew Benintendi,17901,643217
2021,Andrew McCutchen,PHI,,1.426700267,11.41360214,Andrew McCutchen,9847,457705
2018,Miguel Rojas,MIA,,1.423908738,11.39126991,Miguel Rojas,7802,500743
2019,Shin-Soo Choo,TEX,,1.414507519,11.31606016,Shin-Soo Choo,3174,425783
2022,Tony Kemp,OAK,,1.413977502,11.31182001,Tony Kemp,14894,643393
2024,Spencer Steer,CIN,,1.41366874,11.30934992,Spencer Steer,26323,668715
2019,Lorenzo Cain,MIL,,1.413024688,11.30419751,Lorenzo Cain,9077,456715
2015,Ian Desmond,WSN,,1.411674044,11.29339235,Ian Desmond,6885,435622
2018,Odúbel Herrera,PHI,,1.406983237,11.25586589,Odubel Herrera,11476,546318
2022,Alec Bohm,PHI,,1.40050464,11.20403712,Alec Bohm,21618,664761
2015,Nick Markakis,ATL,,1.392389292,11.13911434,Nick Markakis,5930,455976
2018,Alex Gordon,KCR,,1.392111981,11.13689585,Alex Gordon,5209,460086
2019,Mallex Smith,SEA,,1.381488587,11.0519087,Mallex Smith,13608,605480
2019,Luke Voit,NYY,,1.380300171,11.04240137,Luke Voit,14811,572228
2021,Gleyber Torres,NYY,,1.37702576,11.01620608,Gleyber Torres,16997,650402
2016,Alex Gordon,KCR,,1.370770883,10.96616707,Alex Gordon,5209,460086
2022,Myles Straw,CLE,,1.365285802,10.92228642,Myles Straw,17620,664702
2024,Jake Burger,MIA,,1.362608874,10.90087099,Jake Burger,22275,669394
2016,Brad Miller,TBR,,1.359834196,10.87867357,Brad Miller,12775,543543
2024,Lane Thomas,- - -,,1.350644379,10.80515504,Lane Thomas,16939,657041
2022,C.J. Cron,COL,,1.34859857,10.78878856,C.J. Cron,12546,543068
2023,Nick Castellanos,PHI,,1.343894457,10.75115565,Nick Castellanos,11737,592206
2018,Jason Kipnis,CLE,,1.339013569,10.71210855,Jason Kipnis,9776,543401
2022,Wilmer Flores,SFG,,1.336127491,10.68901993,Wilmer Flores,5827,527038
2022,Lane Thomas,WSN,,1.32784675,10.622774,Lane Thomas,16939,657041
2022,Whit Merrifield,- - -,,1.316929952,10.53543961,Whit Merrifield,11281,593160
2019,Leury García,CHW,,1.309852268,10.47881815,Leury Garcia,5913,544725
2021,Jesús Aguilar,MIA,,1.309322797,10.47458238,Jesus Aguilar,11342,542583
2015,Cameron Maybin,ATL,,1.308998447,10.47198757,Cameron Maybin,5223,457727
2023,Whit Merrifield,TOR,,1.295114794,10.36091835,Whit Merrifield,11281,593160
2022,Adam Frazier,SEA,,1.293009968,10.34407975,Adam Frazier,15223,624428
2023,Vladimir Guerrero Jr.,TOR,,1.291173961,10.32939169,Vladimir Guerrero Jr.,19611,665489
2016,Jay Bruce,- - -,,1.282383063,10.2590645,Jay Bruce,9892,457803
2023,Eddie Rosario,ATL,,1.273193923,10.18555139,Eddie Rosario,12155,592696
2016,Alcides Escobar,KCR,,1.270921007,10.16736806,Alcides Escobar,6310,444876
2018,Edwin Encarnación,CLE,,1.260924184,10.08739347,Edwin Encarnacion,2151,429665
2019,Miguel Rojas,MIA,,1.26087025,10.086962,Miguel Rojas,7802,500743
2022,Jonathan Schoop,DET,,1.254035389,10.03228311,Jonathan Schoop,11265,570731
2024,Jesse Winker,- - -,,1.253491731,10.02793385,Jesse Winker,13590,608385
2023,Ty France,SEA,,1.240194926,9.921559412,Ty France,17982,664034
2016,Howie Kendrick,LAD,,1.226751214,9.814009711,Howie Kendrick,4229,435062
2022,Patrick Wisdom,CHC,,1.21847873,9.747829837,Patrick Wisdom,13602,621550
2019,Andrew Benintendi,BOS,,1.214371274,9.714970194,Andrew Benintendi,17901,643217
2016,Mike Napoli,CLE,,1.202001021,9.616008172,Mike Napoli,3057,435063
2017,Kole Calhoun,LAA,,1.195230514,9.561844114,Kole Calhoun,11200,594777
2023,DJ LeMahieu,NYY,,1.19458095,9.5566476,DJ LeMahieu,9874,518934
2016,Marwin Gonzalez,HOU,,1.19111772,9.528941759,Marwin Gonzalez,5497,503556
2024,George Springer,TOR,,1.190706487,9.525651899,George Springer,12856,543807
2019,Eddie Rosario,MIN,,1.18995737,9.519658956,Eddie Rosario,12155,592696
2024,Justin Turner,- - -,,1.186588387,9.492707092,Justin Turner,5235,457759
2021,Nick Solak,TEX,,1.168402526,9.347220211,Nick Solak,19294,669256
2019,Wilson Ramos,NYM,,1.1682212,9.345769604,Wilson Ramos,1433,467092
2017,Kevin Pillar,TOR,,1.157844893,9.262759145,Kevin Pillar,12434,607680
2016,Chase Utley,LAD,,1.156700597,9.253604779,Chase Utley,1679,400284
2024,Maikel Garcia,KCR,,1.146405524,9.171244194,Maikel Garcia,22715,672580
2019,Franmil Reyes,- - -,,1.140126326,9.121010608,Franmil Reyes,14566,614177
2016,Cheslor Cuthbert,KCR,,1.133864617,9.070916935,Cheslor Cuthbert,10473,596144
2024,Paul Goldschmidt,STL,,1.116303943,8.930431542,Paul Goldschmidt,9218,502671
2023,Zach McKinstry,DET,,1.109931083,8.879448665,Zach McKinstry,19392,656716
2024,Luis Arraez,- - -,,1.104164838,8.833318707,Luis Arraez,18568,650333
2018,Teoscar Hernández,TOR,,1.103585628,8.828685026,Teoscar Hernandez,13066,606192
2022,Miguel Rojas,MIA,,1.089501616,8.716012925,Miguel Rojas,7802,500743
2015,Jacoby Ellsbury,NYY,,1.088179227,8.705433819,Jacoby Ellsbury,4727,453056
2015,Mark Trumbo,- - -,,1.085264823,8.682118586,Mark Trumbo,6876,444432
2019,Eloy Jiménez,CHW,,1.082385948,8.659087584,Eloy Jimenez,17484,650391
2024,Leody Taveras,TEX,,1.074483467,8.595867736,Leody Taveras,18900,665750
2015,Aramis Ramirez,- - -,,1.067268114,8.538144911,Aramis Ramirez,1002,133380
2022,Alex Verdugo,BOS,,1.066905131,8.535241048,Alex Verdugo,17027,657077
2024,Jorge Soler,- - -,,1.058758132,8.470065057,Jorge Soler,14221,624585
2023,Justin Turner,BOS,,1.057972924,8.463783395,Justin Turner,5235,457759
2022,Rowdy Tellez,MIL,,1.051900215,8.415201719,Rowdy Tellez,15679,642133
2015,Jace Peterson,ATL,,1.049332293,8.394658343,Jace Peterson,12325,607054
2018,Brian Dozier,- - -,,1.040739979,8.325919835,Brian Dozier,9810,572821
2019,Randal Grichuk,TOR,,1.040274426,8.322195408,Randal Grichuk,10243,545341
2018,Yoán Moncada,CHW,,1.036405314,8.291242509,Yoan Moncada,17232,660162
2019,Daniel Vogelbach,SEA,,1.03632736,8.290618882,Daniel Vogelbach,14130,596129
2016,Andrew McCutchen,PIT,,1.027391453,8.219131627,Andrew McCutchen,9847,457705
2016,Jayson Werth,WSN,,1.012708824,8.101670595,Jayson Werth,1327,150029
2018,Willson Contreras,CHC,,1.009746613,8.077972904,Willson Contreras,11609,575929
2019,Jurickson Profar,OAK,,1.005706468,8.045651748,Jurickson Profar,10815,595777
2018,Manuel Margot,SDP,,1.001406999,8.011255993,Manuel Margot,14712,622534
2016,B.J. Upton,- - -,,0.991034968,7.928279741,B.J. Upton,5015,425834
2018,Jonathan Schoop,- - -,,0.989578233,7.916625864,Jonathan Schoop,11265,570731
2015,Matt Kemp,SDP,,0.988456027,7.907648216,Matt Kemp,5631,461314
2016,Adrián González,LAD,,0.987936111,7.903488885,Adrian Gonzalez,1908,408236
2016,Danny Espinosa,WSN,,0.987459653,7.899677225,Danny Espinosa,9219,457787
2021,Tommy Pham,SDP,,0.972413522,7.779308174,Tommy Pham,2967,502054
2023,Kyle Schwarber,PHI,,0.96683196,7.734655683,Kyle Schwarber,16478,656941
2016,Albert Pujols,LAA,,0.957113888,7.656911104,Albert Pujols,1177,405395
2017,Ben Gamel,SEA,,0.952267479,7.618139832,Ben Gamel,12160,592325
2021,Trey Mancini,BAL,,0.950523585,7.604188684,Trey Mancini,15149,641820
2016,Maikel Franco,PHI,,0.939741596,7.517932771,Maikel Franco,12179,596748
2016,Victor Martinez,DET,,0.938962452,7.511699619,Victor Martinez,393,400121
2022,Trey Mancini,- - -,,0.929890607,7.439124854,Trey Mancini,15149,641820
2016,Kendrys Morales,KCR,,0.918474154,7.347793235,Kendrys Morales,8610,434778
2017,Mitch Moreland,BOS,,0.899103031,7.19282425,Mitch Moreland,3086,519048
2015,Erick Aybar,LAA,,0.892598143,7.140785146,Erick Aybar,4082,430947
2015,Brett Lawrie,OAK,,0.88849913,7.107993039,Brett Lawrie,5247,543434
2021,Miguel Sanó,MIN,,0.880226433,7.041811467,Miguel Sano,12164,593934
2021,Jed Lowrie,OAK,,0.880176676,7.041413404,Jed Lowrie,4418,476704
2017,Josh Bell,PIT,,0.872766256,6.982130044,Josh Bell,13145,605137
2021,Eric Hosmer,SDP,,0.870781532,6.966252259,Eric Hosmer,3516,543333
2022,Carlos Santana,- - -,,0.86269756,6.901580478,Carlos Santana,2396,467793
2024,Ceddanne Rafaela,BOS,,0.862212143,6.897697144,Ceddanne Rafaela,24262,678882
2021,David Fletcher,LAA,,0.85078964,6.806317123,David Fletcher,17992,664058
2019,Ryan McMahon,COL,,0.849033714,6.792269709,Ryan McMahon,15112,641857
2018,Joe Mauer,MIN,,0.838041514,6.704332109,Joe Mauer,1857,408045
2019,Rougned Odor,TEX,,0.811074071,6.488592568,Rougned Odor,12282,596059
2021,Ryan Mountcastle,BAL,,0.806347228,6.450777822,Ryan Mountcastle,18373,663624
2019,Joey Votto,CIN,,0.799825822,6.398606577,Joey Votto,4314,458015
2019,Josh Reddick,HOU,,0.788054041,6.304432331,Josh Reddick,3892,502210
2016,Scooter Gennett,MIL,,0.779353935,6.23483148,Scooter Gennett,10339,571697
2024,Brendan Rodgers,COL,,0.77760258,6.220820642,Brendan Rodgers,17907,663898
2023,Javier Báez,DET,,0.777098601,6.216788804,Javier Baez,12979,595879
2024,Orlando Arcia,ATL,,0.772385908,6.17908726,Orlando Arcia,13185,606115
2023,Jake Cronenworth,SDP,,0.772294023,6.178352185,Jake Cronenworth,18036,630105
2015,Salvador Perez,KCR,,0.770120201,6.160961608,Salvador Perez,7304,521692
2021,Pavin Smith,ARI,,0.745252962,5.962023693,Pavin Smith,19892,656976
2016,Zack Cozart,CIN,,0.734637111,5.87709689,Zack Cozart,2616,446359
2015,Torii Hunter,MIN,,0.703588317,5.628706533,Torii Hunter,731,116338
2022,Tommy Pham,- - -,,0.689547835,5.516382679,Tommy Pham,2967,502054
2019,Alex Gordon,KCR,,0.685427665,5.48342132,Alex Gordon,5209,460086
2016,Adeiny Hechavarría,MIA,,0.676750514,5.414004109,Adeiny Hechavarria,10459,588751
2022,Jesse Winker,SEA,,0.673500229,5.388001835,Jesse Winker,13590,608385
2024,Nolan Schanuel,LAA,,0.669976555,5.359812436,Nolan Schanuel,33189,694384
2019,Brandon Crawford,SFG,,0.666034502,5.328276019,Brandon Crawford,5343,543063
2015,José Reyes,- - -,,0.664950249,5.319601989,Jose Reyes,1736,408314
2018,Justin Bour,- - -,,0.635122058,5.080976462,Justin Bour,9744,571506
2018,Kyle Seager,SEA,,0.630224915,5.041799321,Kyle Seager,9785,572122
2017,Nick Markakis,ATL,,0.613282705,4.906261644,Nick Markakis,5930,455976
2019,Kevin Pillar,- - -,,0.61316431,4.905314484,Kevin Pillar,12434,607680
2023,Masataka Yoshida,BOS,,0.61119358,4.88954864,Masataka Yoshida,31837,807799
2024,Alec Burleson,STL,,0.610728093,4.885824746,Alec Burleson,27615,676475
2017,Mark Reynolds,COL,,0.610431024,4.88344819,Mark Reynolds,7619,448602
2016,Jason Heyward,CHC,,0.606245998,4.849967982,Jason Heyward,4940,518792
2015,Anthony Gose,DET,,0.605221792,4.841774335,Anthony Gose,5097,543238
2024,Alex Verdugo,NYY,,0.605026681,4.840213445,Alex Verdugo,17027,657077
2017,Brandon Phillips,- - -,,0.595219726,4.761757805,Brandon Phillips,791,408252
2016,Nomar Mazara,TEX,,0.592253624,4.73802899,Nomar Mazara,14553,608577
2015,Starlin Castro,CHC,,0.58589864,4.687189119,Starlin Castro,4579,516770
2017,Tim Anderson,CHW,,0.568217156,4.545737248,Tim Anderson,15172,641313
2022,Andrew McCutchen,MIL,,0.565959616,4.527676928,Andrew McCutchen,9847,457705
2017,Danny Valencia,SEA,,0.558079852,4.464638815,Danny Valencia,6364,502143
2016,Nick Markakis,ATL,,0.554949108,4.439592861,Nick Markakis,5930,455976
2021,Randal Grichuk,TOR,,0.544071274,4.35257019,Randal Grichuk,10243,545341
2016,Denard Span,SFG,,0.539619611,4.31695689,Denard Span,8347,452655
2019,Brandon Belt,SFG,,0.535867978,4.286943827,Brandon Belt,10264,474832
2022,AJ Pollock,CHW,,0.529972112,4.239776897,AJ Pollock,9256,572041
2018,Nomar Mazara,TEX,,0.513972994,4.111783948,Nomar Mazara,14553,608577
2016,Corey Dickerson,TBR,,0.499948452,3.999587614,Corey Dickerson,10762,572816
2019,Justin Smoak,TOR,,0.495124632,3.960997054,Justin Smoak,9054,475253
2021,Raimel Tapia,COL,,0.491999949,3.935999596,Raimel Tapia,14350,606132
2024,Andrew McCutchen,PIT,,0.488102602,3.904820813,Andrew McCutchen,9847,457705
2016,Adonis García,ATL,,0.487039457,3.896315655,Adonis Garcia,13777,611177
2022,Randal Grichuk,COL,,0.481492841,3.851942728,Randal Grichuk,10243,545341
2015,Nick Castellanos,DET,,0.481107322,3.848858574,Nick Castellanos,11737,592206
2022,César Hernández,WSN,,0.479839369,3.838714955,Cesar Hernandez,10556,514917
2023,Andrew Vaughn,CHW,,0.479270162,3.834161299,Andrew Vaughn,26197,683734
2017,Alcides Escobar,KCR,,0.476775121,3.814200972,Alcides Escobar,6310,444876
2016,Salvador Perez,KCR,,0.469704456,3.757635648,Salvador Perez,7304,521692
2019,Dexter Fowler,STL,,0.469611649,3.756893191,Dexter Fowler,4062,451594
2016,Travis Shaw,BOS,,0.448153384,3.585227075,Travis Shaw,11982,543768
2015,Jimmy Rollins,LAD,,0.441155313,3.529242503,Jimmy Rollins,971,276519
2019,Colin Moran,PIT,,0.427433373,3.419466987,Colin Moran,16909,592567
2022,Luke Voit,- - -,,0.421766294,3.374130353,Luke Voit,14811,572228
2018,Evan Longoria,SFG,,0.416202954,3.329623632,Evan Longoria,9368,446334
2023,Amed Rosario,- - -,,0.411259807,3.290078459,Amed Rosario,15518,642708
2018,Amed Rosario,NYM,,0.405976785,3.247814284,Amed Rosario,15518,642708
2015,Brandon Moss,- - -,,0.379182573,3.033460582,Brandon Moss,4467,461235
2023,Josh Bell,- - -,,0.377944805,3.023558439,Josh Bell,13145,605137
2017,Denard Span,SFG,,0.375590081,3.004720648,Denard Span,8347,452655
2018,Derek Dietrich,MIA,,0.374618833,2.996950661,Derek Dietrich,10542,518618
2023,Hunter Renfroe,- - -,,0.362815092,2.902520733,Hunter Renfroe,15464,592669
2024,Nick Castellanos,PHI,,0.359347627,2.874781016,Nick Castellanos,11737,592206
2019,Jason Kipnis,CLE,,0.354664749,2.837317991,Jason Kipnis,9776,543401
2019,Yolmer Sánchez,CHW,,0.350720745,2.805765958,Yolmer Sanchez,11602,570560
2017,Shin-Soo Choo,TEX,,0.337131493,2.697051941,Shin-Soo Choo,3174,425783
2018,Dee Strange-Gordon,SEA,,0.330741249,2.645929991,Dee Strange-Gordon,8203,543829
2015,Joe Mauer,MIN,,0.324587894,2.596703154,Joe Mauer,1857,408045
2019,Vladimir Guerrero Jr.,TOR,,0.300632041,2.405056328,Vladimir Guerrero Jr.,19611,665489
2016,Stephen Vogt,OAK,,0.285217282,2.281738252,Stephen Vogt,5000,519390
2018,Kole Calhoun,LAA,,0.28434234,2.274738717,Kole Calhoun,11200,594777
2015,Evan Gattis,HOU,,0.265760104,2.126080832,Evan Gattis,11003,594828
2022,Geraldo Perdomo,ARI,,0.260714944,2.085719554,Geraldo Perdomo,22799,672695
2023,MJ Melendez,KCR,,0.247788263,1.982306105,MJ Melendez,22197,669004
2015,Jay Bruce,CIN,,0.230541156,1.844329249,Jay Bruce,9892,457803
2016,Eric Hosmer,KCR,,0.215158175,1.721265396,Eric Hosmer,3516,543333
2018,Trey Mancini,BAL,,0.202506241,1.620049926,Trey Mancini,15149,641820
2017,Nomar Mazara,TEX,,0.165114006,1.320912051,Nomar Mazara,14553,608577
2023,Myles Straw,CLE,,0.163990266,1.311922129,Myles Straw,17620,664702
2018,Salvador Perez,KCR,,0.152358534,1.218868272,Salvador Perez,7304,521692
2022,Charlie Blackmon,COL,,0.146912252,1.175298017,Charlie Blackmon,7859,453568
2024,Rhys Hoskins,MIL,,0.144149171,1.153193369,Rhys Hoskins,16472,656555
2019,Domingo Santana,SEA,,0.143542043,1.148336344,Domingo Santana,10348,570267
2015,Alexei Ramirez,CHW,,0.133082231,1.064657845,Alexei Ramirez,5133,493351
2018,Adam Jones,BAL,,0.117948477,0.943587814,Adam Jones,6368,430945
2017,Hunter Pence,SFG,,0.117467055,0.939736438,Hunter Pence,8252,452254
2018,Yonder Alonso,CLE,,0.081419471,0.651355766,Yonder Alonso,2530,475174
2019,Renato Núñez,BAL,,0.068066227,0.544529814,Renato Nunez,14503,600524
2015,Melky Cabrera,CHW,,0.065949628,0.527597022,Melky Cabrera,4022,466320
2015,Jean Segura,MIL,,0.058807356,0.470458846,Jean Segura,5933,516416
2017,Melky Cabrera,- - -,,0.045757994,0.366063953,Melky Cabrera,4022,466320
2017,Carlos González,COL,,0.041061122,0.328488974,Carlos Gonzalez,7287,471865
2017,Ryon Healy,OAK,,0.037389845,0.299118763,Ryon Healy,15447,592387
